source,target
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Mayotte
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_R%C3%A9union
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Saint_Helena_and_Tristan_da_Cunha
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Ascension_Island
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Western_Sahara
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Template:Asia_topic
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Template_talk:Asia_topic
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Special:EditPage/Template:Asia_topic
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Asia
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/List_of_sovereign_states
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Afghanistan
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Armenia
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Azerbaijan
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Bahrain
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Bangladesh
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Bhutan
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Brunei
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_Cambodia
https://en.wikipedia.org/wiki/%2B20,https://en.wikipedia.org/wiki/Telephone_numbers_in_China
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Main_Page
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Wikipedia:Contents
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Portal:Current_events
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:Random
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Wikipedia:About
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Wikipedia:Contact_us
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Help:Contents
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Help:Introduction
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Wikipedia:Community_portal
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:RecentChanges
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Wikipedia:File_upload_wizard
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:Search
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/w/index.php
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:MyContributions
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:MyTalk
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Cura%C3%A7ao_and_the_Caribbean_Netherlands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Talk:Telephone_numbers_in_Cura%C3%A7ao_and_the_Caribbean_Netherlands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:WhatLinksHere/Telephone_numbers_in_Cura%C3%A7ao_and_the_Caribbean_Netherlands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:RecentChangesLinked/Telephone_numbers_in_Cura%C3%A7ao_and_the_Caribbean_Netherlands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Wikipedia:File_Upload_Wizard
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:SpecialPages
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Netherlands_Antilles
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Dissolution_of_the_Netherlands_Antilles
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Cura%C3%A7ao
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Caribbean_Netherlands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Bonaire
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Sint_Eustatius
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Saba_(island)
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Aruba
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Sint_Maarten
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/%2B297
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/North_American_Numbering_Plan
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Area_code_721
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/International_call_prefix
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Aruba
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Netherlands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template:Caribbean_topic
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template_talk:Caribbean_topic
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:EditPage/Template:Caribbean_topic
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Caribbean
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Caribbean_Netherlands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Netherlands_Antilles
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Cayman_Islands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Cuba
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Jamaica
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Puerto_Rico
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Dominican_Republic
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Haiti
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Anguilla
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Antigua_and_Barbuda
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Guadeloupe
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Montserrat
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Saba_(island)
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Saint_Barth%C3%A9lemy
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Saint_Kitts_and_Nevis
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Sint_Eustatius
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Collectivity_of_Saint_Martin
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Sint_Maarten
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_British_Virgin_Islands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_United_States_Virgin_Islands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Bonaire
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Cura%C3%A7ao
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Dominica
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Grenada
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Martinique
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Saint_Lucia
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Saint_Vincent_and_the_Grenadines
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Barbados
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Trinidad_and_Tobago
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_The_Bahamas
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Turks_and_Caicos_Islands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Quintana_Roo
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Belize
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Honduras
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Panama
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Bermuda
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Costa_Rica
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_El_Salvador
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Guatemala
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Nicaragua
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Campeche
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Yucat%C3%A1n
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_French_Guiana
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Guyana
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Suriname
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/SSS_islands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Dutch_Caribbean
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Kingdom_of_the_Netherlands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Netherlands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Physical_geography
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Island
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Territorial_dispute
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Guyana
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Colombia
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Bermuda
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Atlantic_Ocean
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/North_America
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template:North_America_topic
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template_talk:North_America_topic
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:EditPage/Template:North_America_topic
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_North_America
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Bahamas
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Canada
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Mexico
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_United_States
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Greenland
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Saint_Pierre_and_Miquelon
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template:South_America_topic
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template_talk:South_America_topic
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:EditPage/Template:South_America_topic
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_South_America
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/List_of_sovereign_states
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Argentina
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Bolivia
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Brazil
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Chile
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Colombia
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Ecuador
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Paraguay
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Peru
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Uruguay
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_Venezuela
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Dependent_territory
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Falkland_Islands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_numbers_in_South_Georgia_and_the_South_Sandwich_Islands
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/File:Flag_of_the_Netherlands.svg
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Wikipedia:Stub
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template:CaribbeanNetherlands-stub
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template_talk:CaribbeanNetherlands-stub
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:EditPage/Template:CaribbeanNetherlands-stub
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/File:Flag_of_Cura%C3%A7ao.svg
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template:Cura%C3%A7ao-stub
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template_talk:Cura%C3%A7ao-stub
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:EditPage/Template:Cura%C3%A7ao-stub
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/File:Phone_icon_rotated.svg
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Telephone_number
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template:Telephonenumber-stub
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Template_talk:Telephonenumber-stub
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Special:EditPage/Template:Telephonenumber-stub
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Help:Category
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Category:Telephone_numbers_by_country
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Category:Communications_in_Cura%C3%A7ao
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Category:Communications_in_the_Netherlands_Antilles
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Category:Netherlands_Antilles-related_lists
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Category:Communications_in_the_Dutch_Caribbean
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Category:Caribbean_Netherlands_stubs
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Category:Cura%C3%A7ao_stubs
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Category:Telephone_number_stubs
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Category:CS1_Dutch-language_sources_(nl)
https://en.wikipedia.org/wiki/%2B599_4,https://en.wikipedia.org/wiki/Category:All_stub_articles
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Main_Page
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Wikipedia:Contents
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Portal:Current_events
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Special:Random
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Wikipedia:About
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Wikipedia:Contact_us
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Help:Contents
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Help:Introduction
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Wikipedia:Community_portal
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Special:RecentChanges
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Wikipedia:File_upload_wizard
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Special:Search
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/w/index.php
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Special:MyContributions
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Special:MyTalk
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Democratic_Republic_of_the_Congo
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Talk:Telephone_numbers_in_the_Democratic_Republic_of_the_Congo
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Special:WhatLinksHere/Telephone_numbers_in_the_Democratic_Republic_of_the_Congo
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Special:RecentChangesLinked/Telephone_numbers_in_the_Democratic_Republic_of_the_Congo
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Wikipedia:File_Upload_Wizard
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Special:SpecialPages
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Country_calling_code
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/International_Call_Prefix
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Trunk_Prefix
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Democratic_Republic_of_the_Congo
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/File:DRCongo_telephone.png
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Template:Africa_topic
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Template_talk:Africa_topic
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Special:EditPage/Template:Africa_topic
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Africa
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Algeria
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Angola
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Benin
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Botswana
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Burkina_Faso
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Burundi
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Cameroon
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Cape_Verde
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Central_African_Republic
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Chad
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Comoros
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Republic_of_the_Congo
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Djibouti
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Egypt
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Equatorial_Guinea
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Eritrea
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Eswatini
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Ethiopia
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Gabon
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Gambia
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Ghana
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Guinea
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Guinea-Bissau
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Ivory_Coast
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Kenya
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Lesotho
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Liberia
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Libya
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Madagascar
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Malawi
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Mali
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Mauritania
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Mauritius
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Morocco
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Mozambique
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Namibia
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Niger
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Nigeria
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Rwanda
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Senegal
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Seychelles
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Sierra_Leone
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Somalia
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_South_Africa
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_South_Sudan
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Sudan
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Tanzania
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Togo
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Tunisia
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Uganda
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Zambia
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Zimbabwe
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Sahrawi_Arab_Democratic_Republic
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_Somaliland
https://en.wikipedia.org/wiki/%2B243,https://en.wikipedia.org/wiki/Telephone_numbers_in_the_Canary_Islands
